Timestamp_ms,BPM,Confidence,Phase,Arousal,Tonic,RawPulse,RawGSR
159043,53.0,0.110,-0.47,0.938,1441.8,1793,1445
159155,52.9,0.111,0.20,0.928,1441.8,1782,1458
159267,53.0,0.103,0.88,0.916,1441.8,1791,1446
159379,53.0,0.103,-3.09,0.910,1441.8,1780,1441
159491,53.6,0.110,-2.26,0.903,1441.8,1776,1438
159603,54.1,0.110,-1.72,0.897,1441.8,1777,1444
159715,53.6,0.113,-2.86,0.887,1441.8,1771,1435
159827,53.0,0.118,-2.22,0.876,1441.8,1780,1442
159939,52.8,0.118,-1.53,0.864,1441.8,1811,1442
160051,53.1,0.117,0.75,0.850,1441.8,1801,1439
160163,53.7,0.117,1.30,0.841,1441.8,1781,1434
160275,54.2,0.116,2.15,0.826,1441.8,1789,1446
160387,54.8,0.119,2.98,0.811,1441.8,1782,1443
160499,55.4,0.128,-2.50,0.795,1441.8,1778,1447
160611,56.1,0.130,-1.71,0.778,1441.8,1776,1455
160723,56.7,0.129,-1.18,0.767,1441.8,1787,1454
160835,57.4,0.127,-1.30,0.750,1441.8,1802,1453
160947,58.0,0.139,0.43,0.733,1441.8,1841,1451
161059,58.7,0.145,0.32,0.716,1441.8,1776,1451
161171,59.4,0.138,2.05,0.699,1441.8,1793,1445
161283,60.1,0.139,2.61,0.687,1441.8,1789,1445
161395,60.8,0.147,-2.85,0.670,1441.8,1782,1449
161507,61.6,0.152,-2.05,0.653,1441.8,1782,1486
161619,62.3,0.153,-2.25,0.636,1441.8,1783,1447
161731,63.1,0.155,-1.48,0.621,1441.9,1792,1472
161843,63.9,0.161,0.11,0.613,1441.9,1810,1453
161955,63.9,0.168,-0.10,0.599,1441.9,1786,1453
162067,63.9,0.166,1.70,0.586,1441.9,1792,1456
162179,64.1,0.166,2.54,0.573,1441.9,1783,1451
162291,64.2,0.174,-2.92,0.559,1441.9,1776,1454
162403,64.2,0.179,-2.38,0.550,1441.9,1781,1456
162515,64.0,0.179,-1.59,0.536,1441.9,1771,1456
162627,63.9,0.181,-1.91,0.522,1441.9,1782,1393
162739,63.8,0.181,-1.14,0.509,1441.9,1791,1456
162851,63.7,0.191,-0.31,0.495,1441.9,1807,1472
162963,63.6,0.194,0.21,0.487,1441.9,1787,1457
163075,63.7,0.187,1.01,0.474,1441.9,1787,1458
163187,63.8,0.183,1.80,0.461,1441.9,1786,1458
163299,63.8,0.186,2.60,0.448,1441.9,1776,1461
163411,63.7,0.192,-2.90,0.436,1441.9,1766,1460
163523,63.6,0.196,-2.38,0.428,1442.0,1791,1462
163635,63.5,0.199,-1.62,0.416,1442.0,1797,1459
163747,63.4,0.198,-0.84,0.404,1442.0,1786,1456
163859,63.3,0.207,-0.05,0.392,1442.0,1811,1459
163971,63.0,0.212,0.70,0.381,1442.0,1788,1457
164083,63.0,0.209,1.24,0.373,1442.0,1781,1459
164195,63.1,0.206,2.04,0.363,1442.0,1789,1459
164307,63.1,0.212,2.83,0.356,1442.0,1779,1452
164419,63.0,0.219,-2.67,0.357,1442.0,1782,1439
164531,62.9,0.222,-1.90,0.430,1442.0,1793,1459
164643,62.9,0.223,-1.39,0.492,1442.0,1770,1456
164755,62.8,0.218,-0.62,0.554,1442.1,1765,1458
164867,62.8,0.219,0.16,0.571,1442.1,1803,1462
164979,62.4,0.217,0.88,0.571,1442.1,1797,1459
165091,62.4,0.215,1.65,0.569,1442.1,1789,1460
165203,62.4,0.215,2.19,0.568,1442.1,1776,1461
165315,62.4,0.217,2.98,0.564,1442.1,1785,1462
165427,62.4,0.222,-2.53,0.560,1442.1,1786,1483
165539,62.3,0.222,-1.77,0.555,1442.1,1777,1462
165651,62.3,0.220,-1.00,0.594,1442.1,1787,1458
165763,62.3,0.216,-0.49,0.603,1442.1,1787,1484
165875,62.2,0.216,0.29,0.603,1442.1,1799,1482
165987,62.0,0.212,1.01,0.601,1442.1,1802,1466
166099,62.0,0.208,1.77,0.597,1442.1,1779,1475
166211,62.0,0.209,2.57,0.593,1442.1,1791,1462
166323,62.0,0.211,3.09,0.589,1442.1,1785,1462
166435,62.0,0.219,-2.42,0.582,1442.1,1778,1459
166547,61.9,0.217,-1.66,0.575,1442.1,1781,1461
166659,61.9,0.215,-0.89,0.567,1442.1,1779,1478
166771,61.8,0.212,-0.11,0.558,1442.1,1779,1457
166883,61.8,0.208,0.41,0.551,1442.1,1791,1459
166995,61.7,0.205,1.13,0.542,1442.1,1808,1470
167107,61.5,0.190,1.86,0.531,1442.1,1776,1456
167219,61.6,0.193,2.66,0.521,1442.1,1797,1468
167331,61.6,0.196,-2.84,0.510,1442.1,1776,1456
167443,61.6,0.203,-2.33,0.503,1442.1,1775,1457
167555,61.5,0.200,-1.58,0.493,1442.1,1784,1463
167667,61.4,0.194,-0.82,0.482,1442.1,1786,1461
167779,61.4,0.193,-0.04,0.471,1442.1,1785,1485
167891,61.4,0.192,0.75,0.461,1442.1,1786,1491
168003,61.3,0.191,1.23,0.453,1442.1,1812,1463
168115,60.8,0.166,1.92,0.445,1442.1,1783,1472
168227,61.0,0.172,2.72,0.445,1442.1,1788,1471
168339,61.1,0.175,-2.78,0.443,1442.1,1787,1461
168451,61.0,0.180,-2.02,0.441,1442.1,1778,1463
168563,60.9,0.178,-1.53,0.439,1442.1,1783,1465
168675,60.6,0.176,-2.20,0.435,1442.1,1776,1459
168787,60.3,0.177,-1.48,0.430,1442.1,1782,1462
168899,60.2,0.174,-0.74,0.425,1442.1,1791,1458
169011,60.0,0.184,0.00,0.420,1442.1,1815,1458
169123,59.3,0.188,0.47,0.417,1442.1,1744,1466
169235,59.4,0.184,1.23,0.413,1442.1,1781,1459
169347,59.5,0.181,1.99,0.409,1442.1,1819,1459
169459,59.5,0.184,2.73,0.405,1442.1,1776,1474
169571,59.4,0.194,-2.81,0.400,1442.1,1781,1455
169683,59.3,0.197,-2.32,0.397,1442.1,1782,1467
169795,59.2,0.198,-1.59,0.391,1442.1,1776,1460
169907,59.2,0.195,-0.86,0.389,1442.1,1779,1459
170019,59.1,0.197,-0.12,0.386,1442.1,1802,1462
170131,58.8,0.201,0.58,0.542,1442.1,1791,1431
170243,58.8,0.201,1.06,0.620,1442.1,1777,1456
170355,58.8,0.198,1.82,0.656,1442.1,1793,1467
170467,58.9,0.198,2.57,0.657,1442.1,1776,1456
170579,58.9,0.208,-2.97,0.655,1442.1,1781,1458
170691,58.8,0.214,-2.24,0.657,1442.1,1781,1459
170803,58.7,0.216,-1.76,0.659,1442.0,1779,1453
170915,58.7,0.214,-1.04,0.658,1442.0,1787,1451
171027,58.6,0.208,-0.30,0.669,1442.0,1776,1455
171139,58.6,0.208,0.44,0.670,1442.0,1809,1456
171251,58.4,0.204,1.10,0.669,1442.0,1791,1441
171363,58.3,0.201,1.58,0.668,1442.0,1777,1449
171475,58.4,0.203,2.35,0.665,1442.0,1811,1456
171587,58.4,0.205,3.09,0.662,1441.9,1782,1458
171699,58.4,0.215,-2.46,0.660,1441.9,1791,1447
171811,58.4,0.216,-1.73,0.659,1441.9,1784,1455
171923,58.3,0.215,-1.25,0.659,1441.9,1776,1453
172035,58.3,0.211,-0.52,0.658,1441.9,1789,1447
172147,58.2,0.205,0.23,0.656,1441.8,1782,1445
172259,58.2,0.209,0.94,0.654,1441.8,1850,1446
172371,57.8,0.186,1.58,0.651,1441.8,1749,1442
172483,57.8,0.185,2.07,0.649,1441.8,1790,1447
172595,57.9,0.189,2.83,0.644,1441.7,1790,1451
172707,57.9,0.193,-2.71,0.639,1441.7,1779,1453
172819,57.9,0.198,-1.99,0.633,1441.7,1783,1470
172931,57.8,0.196,-1.27,0.627,1441.6,1785,1448
173043,57.7,0.192,-0.79,0.623,1441.6,1779,1446
173155,57.4,0.189,-1.62,0.617,1441.6,1779,1451
173267,57.4,0.186,-0.93,0.610,1441.5,1789,1445
173379,57.2,0.196,-0.22,0.602,1441.5,1815,1456
173491,56.6,0.204,0.47,0.594,1441.5,1787,1463
173603,56.7,0.202,0.95,0.589,1441.4,1791,1451
173715,56.8,0.199,1.66,0.580,1441.4,1787,1455
173827,56.8,0.202,2.37,0.571,1441.4,1764,1442
173939,56.7,0.214,3.09,0.561,1441.3,1791,1453
174051,56.6,0.219,-2.50,0.551,1441.3,1781,1451
174163,56.5,0.221,-2.04,0.544,1441.3,1782,1445
174275,56.5,0.221,-1.34,0.534,1441.2,1781,1452
174387,56.5,0.219,-0.65,0.523,1441.2,1778,1451
174499,56.3,0.230,0.06,0.513,1441.2,1816,1453
174611,56.1,0.234,0.73,0.503,1441.1,1785,1449
174723,56.1,0.233,1.21,0.497,1441.1,1785,1479
174835,56.1,0.231,1.92,0.520,1441.1,1781,1446
174947,56.1,0.235,2.63,0.546,1441.0,1761,1437
175059,56.1,0.245,-2.95,0.574,1441.0,1779,1443
175171,56.0,0.250,-2.26,0.585,1440.9,1785,1446
175283,56.0,0.251,-1.80,0.601,1440.9,1777,1439
175395,56.0,0.250,-1.10,0.613,1440.9,1797,1438
175507,56.0,0.248,-0.41,0.620,1440.8,1777,1441
175619,55.9,0.250,0.29,0.645,1440.8,1813,1431
175731,55.7,0.246,0.93,0.659,1440.7,1793,1462
175843,55.7,0.243,1.39,0.675,1440.7,1789,1457
175955,55.7,0.241,2.11,0.689,1440.6,1791,1435
176067,55.7,0.244,2.82,0.689,1440.6,1775,1458
176179,55.7,0.256,-2.77,0.688,1440.5,1786,1405
176291,55.7,0.261,-2.08,0.686,1440.4,1774,1459
176403,55.7,0.262,-1.63,0.684,1440.4,1777,1434
176515,55.6,0.259,-0.94,0.680,1440.3,1772,1439
176627,55.6,0.255,-0.24,0.676,1440.3,1782,1431
176739,55.6,0.256,0.46,0.671,1440.2,1793,1427
176851,55.4,0.262,1.09,0.666,1440.1,1803,1435
176963,55.4,0.251,1.52,0.662,1440.1,1781,1446
177075,55.4,0.253,2.23,0.655,1440.0,1783,1429
177187,55.4,0.255,2.94,0.647,1440.0,1797,1431
177299,55.4,0.266,-2.65,0.640,1439.9,1777,1431
177411,55.4,0.270,-1.97,0.633,1439.8,1805,1431
177523,55.3,0.269,-1.52,0.629,1439.8,1789,1431
177635,55.3,0.266,-0.83,0.621,1439.7,1778,1431
177747,55.2,0.254,-0.13,0.612,1439.7,1778,1430
177859,55.2,0.251,0.57,0.602,1439.6,1793,1433
177971,55.1,0.237,1.20,0.592,1439.5,1801,1431
178083,55.0,0.228,1.64,0.585,1439.5,1788,1436
178195,55.1,0.230,2.36,0.573,1439.4,1781,1431
178307,55.1,0.234,3.07,0.562,1439.3,1775,1430
178419,55.2,0.239,-2.52,0.550,1439.3,1783,1398
178531,55.1,0.242,-1.83,0.540,1439.2,1797,1436
178643,55.1,0.241,-1.37,0.533,1439.2,1794,1421
178755,55.0,0.233,-0.69,0.523,1439.1,1779,1439
178867,54.9,0.224,0.01,0.511,1439.0,1778,1439
178979,55.0,0.233,0.68,0.500,1439.0,1812,1449
179091,54.9,0.224,1.33,0.488,1438.9,1777,1443
179203,55.0,0.224,1.82,0.480,1438.9,1782,1440
179315,55.0,0.225,2.53,0.469,1438.8,1783,1441
179427,55.1,0.231,-3.05,0.457,1438.8,1771,1437
179539,55.1,0.239,-2.36,0.487,1438.7,1792,1439
179651,55.1,0.240,-1.68,0.530,1438.6,1799,1438
179763,55.0,0.239,-1.21,0.532,1438.6,1791,1431
179875,55.0,0.236,-0.52,0.530,1438.5,1785,1442
179987,55.0,0.236,0.18,0.527,1438.5,1798,1442
180099,55.1,0.241,0.83,0.523,1438.4,1801,1430
180211,55.0,0.237,1.50,0.518,1438.4,1788,1443
180323,55.1,0.236,1.98,0.514,1438.4,1792,1444
180435,55.1,0.236,2.69,0.507,1438.3,1791,1441
180547,55.2,0.246,-2.89,0.500,1438.3,1776,1446
180659,55.2,0.248,-2.20,0.492,1438.2,1826,1463
180771,55.2,0.248,-1.51,0.483,1438.2,1783,1442
180883,55.1,0.247,-1.06,0.477,1438.1,1789,1445
180995,55.0,0.243,-0.36,0.467,1438.1,1776,1454
181107,55.0,0.237,0.34,0.459,1438.1,1795,1450
181219,55.0,0.237,0.99,0.451,1438.0,1813,1446
181331,54.9,0.225,1.65,0.442,1438.0,1783,1443
181443,55.0,0.227,2.13,0.435,1438.0,1789,1450
181555,55.0,0.227,2.84,0.426,1437.9,1785,1440
181667,55.1,0.234,-2.75,0.416,1437.9,1783,1441
181779,55.1,0.237,-2.06,0.410,1437.8,1808,1442
181891,55.1,0.237,-1.36,0.404,1437.8,1785,1443
182003,55.0,0.234,-0.91,0.400,1437.8,1779,1450
182115,54.9,0.226,-0.21,0.394,1437.7,1775,1427
182227,54.9,0.228,0.48,0.388,1437.7,1809,1444
182339,54.9,0.220,1.11,0.381,1437.7,1787,1446
182451,55.0,0.220,1.83,0.375,1437.6,1792,1443
182563,55.1,0.220,2.31,0.370,1437.6,1791,1439
182675,55.1,0.222,3.01,0.363,1437.6,1781,1443
182787,55.3,0.231,-2.58,0.356,1437.5,1779,1443
182899,55.3,0.233,-1.89,0.349,1437.5,1786,1442
183011,55.2,0.232,-1.21,0.347,1437.4,1779,1439
183123,55.1,0.228,-0.75,0.364,1437.4,1785,1418
183235,55.3,0.236,-0.04,0.384,1437.4,1833,1442
183347,55.6,0.236,0.63,0.385,1437.3,1791,1437
183459,55.6,0.232,1.35,0.383,1437.3,1782,1438
183571,55.6,0.230,2.06,0.381,1437.3,1791,1435
183683,55.7,0.233,2.53,0.380,1437.2,1783,1439
183795,55.8,0.240,-3.04,0.376,1437.2,1779,1442
183907,55.9,0.246,-2.35,0.372,1437.2,1781,1433
184019,55.8,0.251,-1.67,0.368,1437.1,1790,1445
184131,55.7,0.245,-0.99,0.369,1437.1,1776,1411
184243,55.8,0.247,-0.52,0.371,1437.0,1811,1431
184355,56.0,0.247,0.19,0.370,1437.0,1792,1451
184467,56.0,0.248,0.89,0.368,1437.0,1799,1429
184579,56.0,0.243,1.60,0.366,1436.9,1791,1437
184691,56.1,0.245,2.31,0.363,1436.9,1776,1437
184803,56.1,0.249,2.79,0.360,1436.9,1780,1438
184915,56.2,0.255,-2.79,0.356,1436.8,1781,1436
185027,56.2,0.260,-2.09,0.351,1436.8,1779,1438
185139,56.1,0.261,-1.41,0.345,1436.8,1795,1438
185251,56.3,0.263,-0.66,0.340,1436.7,1805,1453
185363,56.3,0.265,-0.19,0.410,1436.7,1776,1429
185475,56.3,0.252,0.52,0.501,1436.7,1793,1435
185587,56.3,0.256,1.21,0.513,1436.6,1783,1435
185699,56.3,0.257,1.93,0.512,1436.6,1787,1429
185811,56.4,0.257,2.65,0.509,1436.6,1779,1439
185923,56.4,0.261,3.12,0.507,1436.6,1779,1437
186035,56.4,0.247,-2.45,0.502,1436.5,1821,1434
186147,56.5,0.208,-1.66,0.497,1436.5,1787,1427
186259,56.5,0.204,-0.98,0.491,1436.5,1739,1434
186371,56.5,0.203,-0.28,0.484,1436.4,1789,1442
186483,56.5,0.193,0.20,0.479,1436.4,1778,1440
186595,56.6,0.173,0.93,0.471,1436.4,1782,1430
186707,56.7,0.169,1.66,0.463,1436.4,1775,1439
186819,56.7,0.170,2.37,0.454,1436.3,1805,1434
186931,56.6,0.128,3.05,0.445,1436.3,1798,1425
187043,56.6,0.126,-2.77,0.439,1436.3,1783,1435
187155,56.5,0.131,-2.09,0.429,1436.3,1799,1430
187267,56.5,0.131,-1.39,0.420,1436.3,1779,1427
187379,56.3,0.123,-0.72,0.410,1436.2,1782,1436
187491,56.3,0.113,-0.03,0.400,1436.2,1782,1425
187603,56.3,0.109,0.44,0.393,1436.2,1787,1422
187715,56.2,0.110,1.12,0.384,1436.2,1814,1430
187827,55.7,0.100,1.67,0.376,1436.2,1797,1430
187939,55.7,0.100,2.37,0.368,1436.2,1790,1439
188051,55.8,0.103,3.08,0.360,1436.1,1791,1431
188163,55.8,0.107,-2.74,0.354,1436.1,1786,1422
188275,55.8,0.113,-2.08,0.346,1436.1,1782,1435
188387,55.8,0.113,-1.42,0.338,1436.1,1782,1424
188499,55.7,0.109,-0.74,0.330,1436.1,1779,1427
188611,55.7,0.105,-0.05,0.322,1436.0,1785,1424
188723,55.6,0.104,0.42,0.358,1436.0,1780,1424
188835,55.6,0.105,1.12,0.406,1436.0,1805,1427
188947,55.7,0.104,0.95,0.412,1436.0,1803,1403
189059,56.2,0.108,0.86,0.411,1436.0,1792,1428
189171,56.8,0.106,1.67,0.409,1436.0,1795,1424
189283,57.3,0.106,3.11,0.407,1435.9,1782,1423
189395,57.9,0.115,3.01,0.404,1435.9,1780,1420
189507,58.5,0.123,-2.50,0.400,1435.9,1780,1424
189619,59.1,0.125,-1.74,0.395,1435.9,1777,1424
189731,59.7,0.124,-0.98,0.390,1435.9,1778,1425
189843,60.3,0.122,-0.47,0.386,1435.9,1776,1437
189955,61.0,0.137,0.30,0.380,1435.9,1815,1411
190067,61.7,0.142,1.02,0.373,1435.8,1791,1413
190179,62.4,0.141,1.81,0.366,1435.8,1791,1419
190291,63.0,0.140,2.60,0.359,1435.8,1805,1434
190403,63.0,0.139,3.12,0.354,1435.8,1783,1423
190515,62.9,0.145,-2.40,0.347,1435.8,1789,1424
190627,62.8,0.146,-1.64,0.339,1435.8,1790,1424
190739,62.8,0.144,-0.87,0.332,1435.8,1788,1408
190851,62.8,0.137,-0.09,0.331,1435.8,1798,1422
190963,62.6,0.150,0.40,0.337,1435.8,1812,1425
191075,62.4,0.151,1.13,0.337,1435.8,1794,1424
191187,62.5,0.149,1.93,0.336,1435.7,1791,1426
191299,62.5,0.153,2.74,0.400,1435.7,1783,1411
191411,62.5,0.165,-2.77,0.409,1435.7,1776,1421
191523,62.5,0.170,-2.27,0.409,1435.7,1781,1410
191635,62.4,0.171,-1.51,0.408,1435.7,1786,1418
191747,62.4,0.170,-0.74,0.406,1435.7,1799,1418
191859,62.3,0.165,0.04,0.402,1435.7,1780,1415
191971,62.3,0.164,0.82,0.399,1435.7,1807,1419
192083,62.2,0.162,1.28,0.396,1435.7,1814,1424
192195,62.0,0.151,2.00,0.391,1435.7,1790,1408
192307,62.0,0.153,2.79,0.385,1435.7,1789,1417
192419,62.0,0.153,-2.71,0.379,1435.7,1788,1411
192531,62.0,0.156,-1.95,0.373,1435.6,1782,1409
192643,61.9,0.154,-1.45,0.368,1435.6,1793,1415
192755,61.8,0.149,-0.69,0.361,1435.6,1787,1408
192867,61.1,0.149,-1.18,0.354,1435.6,1783,1406
192979,60.4,0.145,-0.48,0.347,1435.6,1791,1410
193091,59.6,0.148,0.21,0.339,1435.6,1822,1415
193203,58.9,0.155,0.63,0.334,1435.6,1833,1413
193315,58.1,0.156,1.30,0.371,1435.6,1813,1409
193427,57.3,0.154,2.02,0.378,1435.6,1794,1409
193539,56.6,0.157,2.73,0.386,1435.6,1779,1418
193651,56.5,0.166,-2.85,0.385,1435.6,1790,1406
193763,56.6,0.171,-2.40,0.385,1435.6,1785,1412
193875,56.5,0.174,-1.72,0.383,1435.6,1785,1417
193987,56.5,0.172,-1.05,0.380,1435.6,1782,1405
194099,56.5,0.168,-0.35,0.377,1435.6,1792,1417
194211,56.6,0.181,0.33,0.373,1435.6,1810,1412
194323,56.6,0.182,0.78,0.370,1435.5,1791,1413
194435,56.6,0.179,1.50,0.381,1435.5,1822,1421
194547,56.6,0.178,2.20,0.392,1435.5,1794,1413
194659,56.6,0.187,2.91,0.398,1435.5,1775,1421
194771,56.6,0.197,-2.67,0.397,1435.5,1774,1416
194883,56.6,0.200,-2.21,0.395,1435.5,1795,1440
194995,56.6,0.201,-1.52,0.393,1435.5,1777,1417
195107,56.6,0.202,-0.82,0.389,1435.5,1802,1411
195219,56.7,0.215,-0.09,0.385,1435.5,1802,1419
195331,56.7,0.217,0.61,0.380,1435.5,1787,1410
195443,56.8,0.211,1.09,0.376,1435.5,1796,1418
195555,56.8,0.211,1.79,0.370,1435.5,1779,1423
195667,56.8,0.215,2.52,0.364,1435.5,1779,1375
195779,56.8,0.220,-3.05,0.362,1435.5,1787,1422
195891,56.8,0.230,-2.36,0.358,1435.5,1778,1416
196003,56.8,0.234,-1.91,0.356,1435.5,1791,1421
196115,57.0,0.223,-1.13,0.351,1435.5,1811,1424
196227,57.0,0.217,-0.40,0.347,1435.5,1787,1414
196339,57.1,0.200,0.31,0.342,1435.5,1795,1421
196451,57.1,0.197,1.02,0.336,1435.5,1783,1417
196563,57.2,0.196,1.52,0.333,1435.6,1787,1414
196675,57.3,0.196,2.26,0.328,1435.6,1776,1420
196787,57.3,0.198,2.97,0.322,1435.6,1781,1418
196899,57.3,0.203,-2.62,0.387,1435.6,1796,1416
197011,57.6,0.185,-0.94,0.417,1435.6,1806,1411
197123,57.9,0.186,-0.42,0.469,1435.6,1788,1407
197235,57.9,0.177,0.33,0.499,1435.6,1789,1414
197347,57.9,0.169,1.08,0.592,1435.6,1790,1414
197459,58.1,0.171,1.85,0.636,1435.6,1783,1415
197571,58.3,0.178,2.63,0.646,1435.6,1789,1406
197683,58.3,0.183,3.12,0.646,1435.6,1790,1413
197795,58.3,0.188,-2.42,0.645,1435.6,1776,1422
197907,58.4,0.185,-1.64,0.731,1435.6,1830,1409
198019,58.8,0.174,-0.81,0.775,1435.5,1792,1410
198131,58.8,0.169,-0.07,0.776,1435.5,1786,1415
198243,58.8,0.162,0.43,0.774,1435.5,1797,1406
198355,58.8,0.162,1.17,0.771,1435.5,1792,1415
198467,58.9,0.162,1.95,0.767,1435.5,1792,1407
198579,59.0,0.166,2.71,0.761,1435.5,1790,1410
198691,59.0,0.173,-2.83,0.755,1435.5,1786,1413
198803,59.0,0.175,-2.34,0.749,1435.5,1802,1409
198915,59.4,0.171,0.23,0.740,1435.4,1770,1419
199027,60.3,0.174,1.04,0.730,1435.4,1802,1446
199139,61.1,0.171,1.88,0.723,1435.4,1794,1421
199251,62.0,0.171,2.71,0.717,1435.4,1778,1415
199363,62.8,0.178,-3.03,0.711,1435.4,1805,1426
199475,63.7,0.184,-2.22,0.702,1435.4,1790,1416
199587,64.6,0.185,-1.42,0.692,1435.4,1776,1412
199699,65.2,0.188,-0.60,0.681,1435.3,1811,1414
199811,65.1,0.204,0.23,0.669,1435.3,1789,1413
199923,65.1,0.205,0.78,0.661,1435.3,1789,1413
200035,65.2,0.200,1.62,0.648,1435.3,1786,1418
200147,65.2,0.201,2.46,0.635,1435.3,1787,1414
200259,65.2,0.215,-3.00,0.621,1435.3,1785,1422
200371,65.2,0.221,-2.19,0.607,1435.3,1808,1394
200483,65.1,0.223,-1.66,0.598,1435.3,1790,1409
200595,65.1,0.223,-0.85,0.584,1435.3,1792,1418
200707,65.1,0.238,-0.02,0.571,1435.3,1808,1426
200819,65.1,0.243,0.79,0.557,1435.2,1790,1423
200931,65.1,0.240,1.63,0.544,1435.2,1792,1421
201043,65.1,0.240,2.18,0.535,1435.2,1783,1414
201155,65.1,0.247,3.01,0.522,1435.2,1787,1416
201267,65.1,0.256,-2.46,0.508,1435.2,1783,1413
201379,65.1,0.258,-1.66,0.495,1435.2,1781,1427
201491,65.0,0.256,-0.85,0.482,1435.2,1776,1424
201603,65.0,0.251,-0.31,0.473,1435.2,1791,1430
201715,65.0,0.264,0.50,0.461,1435.2,1808,1421
201827,64.9,0.257,1.29,0.449,1435.2,1776,1422
201939,64.9,0.255,2.13,0.437,1435.2,1791,1423
202051,64.9,0.255,2.95,0.425,1435.2,1786,1425
202163,64.9,0.261,-2.78,0.417,1435.2,1750,1419
202275,64.9,0.265,-1.99,0.406,1435.2,1779,1425
202387,64.8,0.260,-1.20,0.394,1435.2,1791,1423
202499,64.7,0.259,-0.38,0.387,1435.2,1767,1425
202611,64.8,0.270,0.43,0.383,1435.2,1805,1423
202723,64.7,0.267,0.95,0.379,1435.2,1788,1422
202835,64.8,0.266,1.80,0.374,1435.2,1793,1419
202947,64.8,0.265,2.63,0.369,1435.2,1787,1424
203059,64.8,0.267,-2.83,0.364,1435.2,1785,1419
203171,64.8,0.269,-2.02,0.358,1435.2,1783,1424
203283,64.8,0.268,-1.47,0.355,1435.2,1785,1424
203395,64.8,0.272,-0.64,0.349,1435.2,1823,1425
203507,64.9,0.290,0.19,0.343,1435.2,1792,1423
203619,64.9,0.287,1.02,0.337,1435.2,1790,1397
203731,65.0,0.284,1.85,0.393,1435.2,1787,1423
203843,65.0,0.286,2.40,0.412,1435.2,1791,1419
203955,65.0,0.296,-3.05,0.430,1435.2,1792,1422
204067,65.0,0.300,-2.24,0.431,1435.2,1781,1415
204179,65.0,0.301,-1.42,0.430,1435.1,1791,1424
204291,65.1,0.306,-0.58,0.433,1435.1,1816,1418
204403,65.2,0.312,-0.02,0.439,1435.1,1799,1413
204515,65.2,0.311,0.81,0.440,1435.1,1797,1424
204627,65.2,0.307,1.63,0.440,1435.1,1792,1415
204739,65.2,0.311,2.47,0.458,1435.1,1789,1443
204851,65.2,0.317,-2.99,0.503,1435.1,1789,1408
